"","word","freq"
"lettuce","lettuce",20
"lion","lion",20
"manuscript","manuscript",20
"mario","mario",20
"martial","martial",20
"mashed","mashed",20
"measured","measured",20
"melissa","melissa",20
"mentality","mentality",20
"mighty","mighty",20
"moderate","moderate",20
"montana","montana",20
"moss","moss",20
"needles","needles",20
"needless","needless",20
"negotiate","negotiate",20
"neil","neil",20
"neutral","neutral",20
"newer","newer",20
"nickname","nickname",20
"niece","niece",20
"nominee","nominee",20
"noodles","noodles",20
"nursery","nursery",20
"outlet","outlet",20
"outreach","outreach",20
"outs","outs",20
"oxford","oxford",20
"palin","palin",20
"pancakes","pancakes",20
"patch","patch",20
"pens","pens",20
"persuade","persuade",20
"pete","pete",20
"phillips","phillips",20
"pig","pig",20
"poet","poet",20
"porn","porn",20
"powered","powered",20
"precisely","precisely",20
"predict","predict",20
"presenting","presenting",20
"preservation","preservation",20
"pressing","pressing",20
"processor","processor",20
"programming","programming",20
"progressive","progressive",20
"pronounced","pronounced",20
"publications","publications",20
"pursuing","pursuing",20
"rap","rap",20
"recovered","recovered",20
"rifle","rifle",20
"rivals","rivals",20
"rome","rome",20
"royals","royals",20
"sandy","sandy",20
"scholars","scholars",20
"scottsdale","scottsdale",20
"shapes","shapes",20
"shining","shining",20
"shoutout","shoutout",20
"signal","signal",20
"silk","silk",20
"singapore","singapore",20
"sins","sins",20
"skeptical","skeptical",20
"skype","skype",20
"slim","slim",20
"smallest","smallest",20
"sneak","sneak",20
"sodium","sodium",20
"sole","sole",20
"soviet","soviet",20
"speeches","speeches",20
"sponsor","sponsor",20
"stating","stating",20
"steep","steep",20
"stephanie","stephanie",20
"structures","structures",20
"sunglasses","sunglasses",20
"supermarket","supermarket",20
"surgeries","surgeries",20
"surrender","surrender",20
"survivors","survivors",20
"switched","switched",20
"terrorists","terrorists",20
"texting","texting",20
"thee","thee",20
"thoughtful","thoughtful",20
"titled","titled",20
"tobacco","tobacco",20
"trace","trace",20
"trademark","trademark",20
"traditionally","traditionally",20
"trails","trails",20
"traits","traits",20
"translated","translated",20
"transport","transport",20
"trap","trap",20
"trek","trek",20
"trio","trio",20
"unaware","unaware",20
"velvet","velvet",20
"wardrobe","wardrobe",20
"warming","warming",20
"warmth","warmth",20
"weigh","weigh",20
"whitney","whitney",20
"yelling","yelling",20
"'em","'em",19
"13th","13th",19
"17th","17th",19
"1930s","1930s",19
"1968","1968",19
"1991","1991",19
"500000","500000",19
"acted","acted",19
"advisory","advisory",19
"affects","affects",19
"agreements","agreements",19
"agrees","agrees",19
"akron","akron",19
"amusing","amusing",19
"assumption","assumption",19
"audit","audit",19
"batman","batman",19
"bella","bella",19
"bend","bend",19
"bent","bent",19
"biz","biz",19
"bizarre","bizarre",19
"blamed","blamed",19
"bleeding","bleeding",19
"bliss","bliss",19
"blond","blond",19
"blunt","blunt",19
"bug","bug",19
"bugs","bugs",19
"bulk","bulk",19
"bullet","bullet",19
"cage","cage",19
"carol","carol",19
"carpet","carpet",19
"cds","cds",19
"certificate","certificate",19
"chad","chad",19
"chased","chased",19
"cheesecake","cheesecake",19
"chemicals","chemicals",19
"christina","christina",19
"circus","circus",19
"cleaner","cleaner",19
"cloth","cloth",19
"coats","coats",19
"commonly","commonly",19
"completing","completing",19
"consists","consists",19
"containing","containing",19
"conventional","conventional",19
"credibility","credibility",19
"cruel","cruel",19
"crunch","crunch",19
"cycling","cycling",19
"dash","dash",19
"dat","dat",19
"defeated","defeated",19
"delightful","delightful",19
"deposits","deposits",19
"depressing","depressing",19
"devil","devil",19
"diaper","diaper",19
"discarded","discarded",19
"displayed","displayed",19
"disturbing","disturbing",19
"doe","doe",19
"donor","donor",19
"dose","dose",19
"e2809cto","e2809cto",19
"ebook","ebook",19
"echo","echo",19
"electronics","electronics",19
"ellis","ellis",19
"enjoys","enjoys",19
"ethnic","ethnic",19
"exotic","exotic",19
"exterior","exterior",19
"fav","fav",19
"feathers","feathers",19
"females","females",19
"fielder","fielder",19
"fierce","fierce",19
"fines","fines",19
"flowing","flowing",19
"foam","foam",19
"foil","foil",19
"gal","gal",19
"gateway","gateway",19
"girl's","girl's",19
"gps","gps",19
"guessing","guessing",19
"guidelines","guidelines",19
"habitat","habitat",19
"halfway","halfway",19
"heating","heating",19
"henderson","henderson",19
"highlighted","highlighted",19
"hobby","hobby",19
"holmes","holmes",19
"homer","homer",19
"hospitality","hospitality",19
"howell","howell",19
"hunters","hunters",19
"incoming","incoming",19
"infringement","infringement",19
"innocence","innocence",19
"insert","insert",19
"insist","insist",19
"inspector","inspector",19
"instruments","instruments",19
"intel","intel",19
"ipa","ipa",19
"jackie","jackie",19
"judged","judged",19
"kay","kay",19
"lanes","lanes",19
"lease","lease",19
"leftover","leftover",19
"legendary","legendary",19
"levy","levy",19
"licensed","licensed",19
"likewise","likewise",19
"lip","lip",19
"lou","lou",19
"males","males",19
"malt","malt",19
"mansion","mansion",19
"matched","matched",19
"matthews","matthews",19
"mentions","mentions",19
"mentor","mentor",19
"midst","midst",19
"mint","mint",19
"mixer","mixer",19
"molly","molly",19
"mud","mud",19
"nearest","nearest",19
"necessity","necessity",19
"nightmare","nightmare",19
"nonfiction","nonfiction",19
"occurs","occurs",19
"onetime","onetime",19
"operated","operated",19
"opposing","opposing",19
"orioles","orioles",19
"outdoors","outdoors",19
"outfits","outfits",19
"owed","owed",19
"paradise","paradise",19
"parsley","parsley",19
"peel","peel",19
"pentagon","pentagon",19
"perception","perception",19
"pigs","pigs",19
"popcorn","popcorn",19
"preliminary","preliminary",19
"presumably","presumably",19
"pretend","pretend",19
"prisoners","prisoners",19
"profession","profession",19
"proposition","proposition",19
"rainy","rainy",19
"rant","rant",19
"rated","rated",19
"ratio","ratio",19
"rays","rays",19
"realised","realised",19
"recovering","recovering",19
"refined","refined",19
"reflects","reflects",19
"refrigerator","refrigerator",19
"reluctant","reluctant",19
"remembers","remembers",19
"renewable","renewable",19
"rescued","rescued",19
"restricted","restricted",19
"revelation","revelation",19
"rim","rim",19
"rises","rises",19
"robust","robust",19
"rope","rope",19
"rounded","rounded",19
"rub","rub",19
"sack","sack",19
"sage","sage",19
"salads","salads",19
"sally","sally",19
"satisfaction","satisfaction",19
"savory","savory",19
"scope","scope",19
"seated","seated",19
"separation","separation",19
"settings","settings",19
"sew","sew",19
"shells","shells",19
"ships","ships",19
"siblings","siblings",19
"ski","ski",19
"soundtrack","soundtrack",19
"spends","spends",19
"spices","spices",19
"stance","stance",19
"stare","stare",19
"starring","starring",19
"stellar","stellar",19
"stoked","stoked",19
"strawberries","strawberries",19
"stretched","stretched",19
"subsequent","subsequent",19
"sufficient","sufficient",19
"sundays","sundays",19
"surprises","surprises",19
"surviving","surviving",19
"sweetie","sweetie",19
"switching","switching",19
"tackles","tackles",19
"tango","tango",19
"targeting","targeting",19
"thirty","thirty",19
"thorough","thorough",19
"thou","thou",19
"thumb","thumb",19
"toasted","toasted",19
"tommy","tommy",19
"tonite","tonite",19
"touches","touches",19
"touching","touching",19
"traditions","traditions",19
"traveled","traveled",19
"tricky","tricky",19
"tuesday's","tuesday's",19
"tutorial","tutorial",19
"twilight","twilight",19
"underwear","underwear",19
"unified","unified",19
"verbal","verbal",19
"visa","visa",19
"voter","voter",19
"waist","waist",19
"warrior","warrior",19
"weaker","weaker",19
"wendy","wendy",19
"wireless","wireless",19
"woman's","woman's",19
"yell","yell",19
"'the","'the",18
"10year","10year",18
"15th","15th",18
"1988","1988",18
"330","330",18
"acid","acid",18
"additionally","additionally",18
"addresses","addresses",18
"admired","admired",18
"advocacy","advocacy",18
"aims","aims",18
"alternate","alternate",18
"ambitious","ambitious",18
"ana","ana",18
"andrea","andrea",18
"answering","answering",18
"antique","antique",18
"apologize","apologize",18
"applause","applause",18
"area's","area's",18
"arthur","arthur",18
"asshole","asshole",18
"athletics","athletics",18
"band's","band's",18
"batteries","batteries",18
"bees","bees",18
"belongs","belongs",18
"berries","berries",18
"beverage","beverage",18
"blasted","blasted",18
"boiling","boiling",18
"bon","bon",18
"bowling","bowling",18
"brewer","brewer",18
"burns","burns",18
"burton","burton",18
"cab","cab",18
"california's","california's",18
"campaigns","campaigns",18
"cared","cared",18
"carrier","carrier",18
"carved","carved",18
"caution","caution",18
"cedar","cedar",18
"chambers","chambers",18
"chaos","chaos",18
"charts","charts",18
"christianity","christianity",18
"christine","christine",18
"cigarettes","cigarettes",18
"cleanup","cleanup",18
"clinical","clinical",18
"codes","codes",18
"cody","cody",18
"cognitive","cognitive",18
"coincidence","coincidence",18
"combining","combining",18
"commitments","commitments",18
"compliment","compliment",18
"component","component",18
"considers","considers",18
"controversy","controversy",18
"conversion","conversion",18
"courtesy","courtesy",18
"creator","creator",18
"cricket","cricket",18
"dakota","dakota",18
"dale","dale",18
"dances","dances",18
"dangers","dangers",18
"danielle","danielle",18
"dealt","dealt",18
"decor","decor",18
"decorated","decorated",18
"decorating","decorating",18
"dee","dee",18
"delighted","delighted",18
"derrick","derrick",18
"designated","designated",18
"disabilities","disabilities",18
"disappearance","disappearance",18
"discovering","discovering",18
"diseases","diseases",18
"disgusting","disgusting",18
"distinction","distinction",18
"doc","doc",18
"domain","domain",18
"drafting","drafting",18
"dreaming","dreaming",18
"e2809cbut","e2809cbut",18
"e2809coh","e2809coh",18
"eagle","eagle",18
"ebay","ebay",18
"economists","economists",18
"elaborate","elaborate",18
"eliminated","eliminated",18
"embarrassed","embarrassed",18
"encountered","encountered",18
"endure","endure",18
"enhanced","enhanced",18
"enthusiastic","enthusiastic",18
"evident","evident",18
"expo","expo",18
"fade","fade",18
"failures","failures",18
"fam","fam",18
"fave","fave",18
"favors","favors",18
"feat","feat",18
"fills","fills",18
"florence","florence",18
"flyers","flyers",18
"fond","fond",18
"frames","frames",18
"freshly","freshly",18
"funk","funk",18
"futures","futures",18
"galleries","galleries",18
"gen","gen",18
"generated","generated",18
"generic","generic",18
"generosity","generosity",18
"genuinely","genuinely",18
"gibson","gibson",18
"glimpse","glimpse",18
"glove","glove",18
"gluten","gluten",18
"goalie","goalie",18
"goddess","goddess",18
"goodies","goodies",18
"halt","halt",18
"handmade","handmade",18
"harper","harper",18
"haven","haven",18
"hesitate","hesitate",18
"hillsboro","hillsboro",18
"hmm","hmm",18
"hostile","hostile",18
"idaho","idaho",18
"inability","inability",18
"incentives","incentives",18
"influential","influential",18
"input","input",18
"interact","interact",18
"interactive","interactive",18
"intrigued","intrigued",18
"introduction","introduction",18
"invention","invention",18
"jeffrey","jeffrey",18
"jill","jill",18
"joan","joan",18
"judy","judy",18
"justified","justified",18
"keyboard","keyboard",18
"kicking","kicking",18
"knight","knight",18
"knights","knights",18
"knitting","knitting",18
"knocking","knocking",18
"kobe","kobe",18
"labels","labels",18
"lacking","lacking",18
"laughter","laughter",18
"learns","learns",18
"les","les",18
"liberals","liberals",18
"lid","lid",18
"lifting","lifting",18
"likelihood","likelihood",18
"lucy","lucy",18
"lynn","lynn",18
"mailing","mailing",18
"majors","majors",18
"manufacturers","manufacturers",18
"maria","maria",18
"marie","marie",18
"marketplace","marketplace",18
"mask","mask",18
"meditation","meditation",18
"men's","men's",18
"neat","neat",18
"needing","needing",18
"needle","needle",18
"neglected","neglected",18
"nintendo","nintendo",18
"norm","norm",18
"oppose","oppose",18
"ops","ops",18
"organizers","organizers",18
"ounces","ounces",18
"outlook","outlook",18
"output","output",18
"outta","outta",18
"oxygen","oxygen",18
"packaging","packaging",18
"paired","paired",18
"pandora","pandora",18
"panels","panels",18
"paperwork","paperwork",18
"partisan","partisan",18
"parttime","parttime",18
"passover","passover",18
"pause","pause",18
"payne","payne",18
"peaks","peaks",18
"peers","peers",18
"performs","performs",18
"permanently","permanently",18
"personalities","personalities",18
"peterson","peterson",18
"planting","planting",18
"playground","playground",18
"poorly","poorly",18
"postdispatch","postdispatch",18
"pouch","pouch",18
"pouring","pouring",18
"powell","powell",18
"prayed","prayed",18
"preheat","preheat",18
"premiere","premiere",18
"preventing","preventing",18
"probation","probation",18
"proceeded","proceeded",18
"profound","profound",18
"promotes","promotes",18
"pros","pros",18
"providers","providers",18
"quinn","quinn",18
"quoted","quoted",18
"refusing","refusing",18
"reserves","reserves",18
"resign","resign",18
"resolved","resolved",18
"responsibilities","responsibilities",18
"restored","restored",18
"retailer","retailer",18
"riders","riders",18
"ripped","ripped",18
"rivera","rivera",18
"roast","roast",18
"rockies","rockies",18
"rodriguez","rodriguez",18
"saturated","saturated",18
"saturday's","saturday's",18
"saucepan","saucepan",18
"scrap","scrap",18
"secretly","secretly",18
"seminar","seminar",18
"sequel","sequel",18
"shane","shane",18
"sheriff","sheriff",18
"shook","shook",18
"signals","signals",18
"sleeve","sleeve",18
"snyder","snyder",18
"sock","sock",18
"soy","soy",18
"spine","spine",18
"steering","steering",18
"stimulus","stimulus",18
"stunned","stunned",18
"syndrome","syndrome",18
"syria","syria",18
"tablets","tablets",18
"tad","tad",18
"tenants","tenants",18
"tens","tens",18
"thanked","thanked",18
"tires","tires",18
"toddler","toddler",18
"tokyo","tokyo",18
"transparency","transparency",18
"transplant","transplant",18
"tsa","tsa",18
"tuck","tuck",18
"tucson","tucson",18
"unhappy","unhappy",18
"unhealthy","unhealthy",18
"varieties","varieties",18
"vary","vary",18
"viewing","viewing",18
"violation","violation",18
"visually","visually",18
"von","von",18
"washing","washing",18
"wears","wears",18
"welcoming","welcoming",18
"wikipedia","wikipedia",18
"woo","woo",18
"woohoo","woohoo",18
"yarn","yarn",18
"zip","zip",18
"17yearold","17yearold",17
"1965","1965",17
"30000","30000",17
"49ers","49ers",17
"7pm","7pm",17
"930","930",17
"abby","abby",17
"abraham","abraham",17
"absurd","absurd",17
"accountable","accountable",17
"achieving","achieving",17
"aftermath","aftermath",17
"airports","airports",17
"alaska","alaska",17
"almond","almond",17
"almonds","almonds",17
"alumni","alumni",17
"animated","animated",17
"annoyed","annoyed",17
"apology","apology",17
"applying","applying",17
"artificial","artificial",17
"assess","assess",17
"assignments","assignments",17
"attic","attic",17
"attracted","attracted",17
"backtoback","backtoback",17
"bailey","bailey",17
"bakery","bakery",17
"baylor","baylor",17
"bday","bday",17
"beg","beg",17
"berlin","berlin",17
"beverages","beverages",17
"biology","biology",17
"birmingham","birmingham",17
"bistro","bistro",17
"bites","bites",17
"biting","biting",17
"blaming","blaming",17
"blanc","blanc",17
"boehner","boehner",17
"borough","borough",17
"bounty","bounty",17
"breeze","breeze",17
"brewed","brewed",17
"bronx","bronx",17
"bubble","bubble",17
"c2bd","c2bd",17
"cabinets","cabinets",17
"capabilities","capabilities",17
"cardstock","cardstock",17
"catherine","catherine",17
"cavaliers","cavaliers",17
"celebrities","celebrities",17
"chalk","chalk",17
"cheating","cheating",17
"cheerful","cheerful",17
"cheering","cheering",17
"chile","chile",17
"chores","chores",17
"cider","cider",17
"circumstance","circumstance",17
"civilians","civilians",17
"claire","claire",17
"classified","classified",17
"clicking","clicking",17
"coke","coke",17
"combo","combo",17
"comedian","comedian",17
"commonwealth","commonwealth",17
"completion","completion",17
"complexity","complexity",17
"confirmation","confirmation",17
"cooperative","cooperative",17
"corrupt","corrupt",17
"costa","costa",17
"cowboy","cowboy",17
"coworker","coworker",17
"coworkers","coworkers",17
"crackers","crackers",17
"crappy","crappy",17
"crawford","crawford",17
"credited","credited",17
"creditors","creditors",17
"crude","crude",17
"cuba","cuba",17
"cue","cue",17
"darker","darker",17
"darren","darren",17
"debris","debris",17
"declare","declare",17
"default","default",17
"delete","delete",17
"demise","demise",17
"describing","describing",17
"determination","determination",17
"diamonds","diamonds",17
"diane","diane",17
"diners","diners",17
"directing","directing",17
"dislike","dislike",17
"displays","displays",17
"district's","district's",17
"doctor's","doctor's",17
"donuts","donuts",17
"dorothy","dorothy",17
"dow","dow",17
"downstairs","downstairs",17
"dubbed","dubbed",17
"dull","dull",17
"dumped","dumped",17
"e28098the","e28098the",17
"e2809cone","e2809cone",17
"earliest","earliest",17
"ebooks","ebooks",17
"economist","economist",17
"eddie","eddie",17
"electrical","electrical",17
"elephant","elephant",17
"elliott","elliott",17
"elvis","elvis",17
"embossing","embossing",17
"equipped","equipped",17
"explosive","explosive",17
"external","external",17
"favored","favored",17
"feared","feared",17
"fest","fest",17
"finishes","finishes",17
"flames","flames",17
"flavour","flavour",17
"flock","flock",17
"flooding","flooding",17
"font","font",17
"footage","footage",17
"fortunately","fortunately",17
"founding","founding",17
"fucked","fucked",17
"gabriel","gabriel",17
"gambling","gambling",17
"generating","generating",17
"gentleman","gentleman",17
"glance","glance",17
"glee","glee",17
"gregory","gregory",17
"groom","groom",17
"gut","gut",17
"hayes","hayes",17
"hearings","hearings",17
"hee28099ll","hee28099ll",17
"hightech","hightech",17
"hispanic","hispanic",17
"historically","historically",17
"holders","holders",17
"humane","humane",17
"humble","humble",17
"icing","icing",17
"imma","imma",17
"immune","immune",17
"inclined","inclined",17
"incorporate","incorporate",17
"inevitably","inevitably",17
"insurers","insurers",17
"intend","intend",17
"investor","investor",17
"invisible","invisible",17
"irony","irony",17
"itunes","itunes",17
"jeep","jeep",17
"joshua","joshua",17
"juicy","juicy",17
"justify","justify",17
"juvenile","juvenile",17
"kane","kane",17
"karl","karl",17
"kong","kong",17
"lacrosse","lacrosse",17
"lamp","lamp",17
"landing","landing",17
"landscapes","landscapes",17
"lending","lending",17
"lengthy","lengthy",17
"limiting","limiting",17
"locals","locals",17
"lodge","lodge",17
"log","log",17
"lotus","lotus",17
"louder","louder",17
"lugar","lugar",17
"makeover","makeover",17
"maple","maple",17
"marching","marching",17
"mccain","mccain",17
"meats","meats",17
"medals","medals",17
"medieval","medieval",17
"mitch","mitch",17
"moist","moist",17
"momma","momma",17
"morrison","morrison",17
"napa","napa",17
"neglect","neglect",17
"neighboring","neighboring",17
"newport","newport",17
"newsletter","newsletter",17
"notre","notre",17
"nuggets","nuggets",17
"oils","oils",17
"ouch","ouch",17
"ounce","ounce",17
"outlined","outlined",17
"overhaul","overhaul",17
"palette","palette",17
"parenthood","parenthood",17
"participation","participation",17
"patiently","patiently",17
"payroll","payroll",17
"pee","pee",17
"petition","petition",17
"pge","pge",17
"phd","phd",17
"philip","philip",17
"phrases","phrases",17
"pictured","pictured",17
"pirate","pirate",17
"piss","piss",17
"planes","planes",17
"plea","plea",17
"pledge","pledge",17
"poised","poised",17
"politician","politician",17
"ponder","ponder",17
"pools","pools",17
"poses","poses",17
"practiced","practiced",17
"precise","precise",17
"president's","president's",17
"prey","prey",17
"pricing","pricing",17
"princeton","princeton",17
"principle","principle",17
"processes","processes",17
"programme","programme",17
"prompting","prompting",17
"proves","proves",17
"questionable","questionable",17
"quilt","quilt",17
"rains","rains",17
"rank","rank",17
"reaches","reaches",17
"realise","realise",17
"recipients","recipients",17
"regards","regards",17
"reject","reject",17
"reunion","reunion",17
"reveals","reveals",17
"rewarded","rewarded",17
"rib","rib",17
"rider","rider",17
"ritual","ritual",17
"rod","rod",17
"romans","romans",17
"rum","rum",17
"ruth","ruth",17
"sanctions","sanctions",17
"satisfying","satisfying",17
"scratching","scratching",17
"searches","searches",17
"sentences","sentences",17
"severely","severely",17
"shakespeare","shakespeare",17
"shaped","shaped",17
"sharply","sharply",17
"shaw","shaw",17
"shee28099d","shee28099d",17
"shoppers","shoppers",17
"shotgun","shotgun",17
"sights","sights",17
"signatures","signatures",17
"simmer","simmer",17
"sinking","sinking",17
"sized","sized",17
"skilled","skilled",17
"slam","slam",17
"slap","slap",17
"slavery","slavery",17
"smarter","smarter",17
"son's","son's",17
"spa","spa",17
"spam","spam",17
"spectrum","spectrum",17
"spider","spider",17
"spinning","spinning",17
"spoil","spoil",17
"spoiled","spoiled",17
"squash","squash",17
"squeeze","squeeze",17
"stacked","stacked",17
"staple","staple",17
"starledger","starledger",17
"stealing","stealing",17
"stepping","stepping",17
"sticker","sticker",17
"stressful","stressful",17
"strikeouts","strikeouts",17
"strongest","strongest",17
"suburbs","suburbs",17
"sucked","sucked",17
"sunday's","sunday's",17
"sustained","sustained",17
"swap","swap",17
"sweetheart","sweetheart",17
"sweets","sweets",17
"swiss","swiss",17
"sxsw","sxsw",17
"tactics","tactics",17
"tart","tart",17
"terminal","terminal",17
"terrorism","terrorism",17
"theye28099ll","theye28099ll",17
"thieves","thieves",17
"thursday's","thursday's",17
"toppings","toppings",17
"tops","tops",17
"tornado","tornado",17
"tossed","tossed",17
"totals","totals",17
"treatments","treatments",17
"tricks","tricks",17
"trigger","trigger",17
"trump","trump",17
"tucked","tucked",17
"tumblr","tumblr",17
"twoyear","twoyear",17
"typing","typing",17
"uncertain","uncertain",17
"uncertainty","uncertainty",17
"undoubtedly","undoubtedly",17
"usc","usc",17
"useless","useless",17
"vibe","vibe",17
"vineyards","vineyards",17
"violin","violin",17
"visions","visions",17
"vowed","vowed",17
"warner","warner",17
"warnings","warnings",17
"watches","watches",17
"watering","watering",17
"wax","wax",17
"webster","webster",17
"where's","where's",17
"whereas","whereas",17
"whip","whip",17
"wiped","wiped",17
"wolves","wolves",17
"worrying","worrying",17
"110","110",16
"1979","1979",16
"201","201",16
"230","230",16
"25000","25000",16
"250000","250000",16
"28th","28th",16
"8000","8000",16
"80s","80s",16
"accounted","accounted",16
"adore","adore",16
"ali","ali",16
"alien","alien",16
"alley","alley",16
"altered","altered",16
"ambassador","ambassador",16
"andre","andre",16
"announcing","announcing",16
"anticipate","anticipate",16
"apparel","apparel",16
"arrangements","arrangements",16
"arsenal","arsenal",16
"ashamed","ashamed",16
"aspiring","aspiring",16
"assisted","assisted",16
"auditor","auditor",16
"bachelor","bachelor",16
"barriers","barriers",16
"batters","batters",16
"beaches","beaches",16
"beaverton","beaverton",16
"benjamin","benjamin",16
"bergen","bergen",16
"bipartisan","bipartisan",16
"biscuits","biscuits",16
"blocking","blocking",16
"boulder","boulder",16
"bounce","bounce",16
"bouncing","bouncing",16
"boutique","boutique",16
"bradley","bradley",16
"brass","brass",16
"bricks","bricks",16
"bronze","bronze",16
"buds","buds",16
"bullshit","bullshit",16
"buses","buses",16
"buttons","buttons",16
"buys","buys",16
"c2b7","c2b7",16
"canal","canal",16
"capitalism","capitalism",16
"carbon","carbon",16
"cattle","cattle",16
"caucuses","caucuses",16
"centered","centered",16
"chapel","chapel",16
"charities","charities",16
"cheek","cheek",16
"chop","chop",16
"chronicle","chronicle",16
"citrus","citrus",16
"classrooms","classrooms",16
"closure","closure",16
"clues","clues",16
"coleman","coleman",16
"coloring","coloring",16
"confusing","confusing",16
"connects","connects",16
"contests","contests",16
"continuously","continuously",16
"contrary","contrary",16
"cooler","cooler",16
"cope","cope",16
"cottage","cottage",16
"counselor","counselor",16
"coyotes","coyotes",16
"crafty","crafty",16
"crunchy","crunchy",16
"damp","damp",16
"debates","debates",16
"delaware","delaware",16
"demanded","demanded",16
"dental","dental",16
"dentist","dentist",16
"deposit","deposit",16
"descriptions","descriptions",16
"despair","despair",16
"destructive","destructive",16
"devastating","devastating",16
"disciples","disciples",16
"discovers","discovers",16
"dodge","dodge",16
"dolphin","dolphin",16
"donating","donating",16
"dreamed","dreamed",16
"drought","drought",16
"drums","drums",16
"dylan","dylan",16
"e2809cso","e2809cso",16
"e2809cthate28099s","e2809cthate28099s",16
"eleven","eleven",16
"emerge","emerge",16
"enrollment","enrollment",16
"evolution","evolution",16
"evolved","evolved",16
"examined","examined",16
"exceptions","exceptions",16
"execute","execute",16
"exquisite","exquisite",16
"fab","fab",16
"fearful","fearful",16
"feast","feast",16
"fencing","fencing",16
"ferry","ferry",16
"fireworks","fireworks",16
"flexible","flexible",16
"folder","folder",16
"followup","followup",16
"formation","formation",16
"forums","forums",16
"framework","framework",16
"frosting","frosting",16
"functional","functional",16
"funky","funky",16
"gem","gem",16
"gene","gene",16
"giveaways","giveaways",16
"glenn","glenn",16
"graduates","graduates",16
"granite","granite",16
"greenhouse","greenhouse",16
"grove","grove",16
"guardian","guardian",16
"hahahaha","hahahaha",16
"halls","halls",16
"headline","headline",16
"headlines","headlines",16
"hears","hears",16
"herald","herald",16
"heroin","heroin",16
"highland","highland",16
"hiphop","hiphop",16
"honda","honda",16
"hong","hong",16
"hulk","hulk",16
"hurdles","hurdles",16
"hurricane","hurricane",16
"husband's","husband's",16
"icon","icon",16
"ideally","ideally",16
"ignorant","ignorant",16
"illustration","illustration",16
"immigrant","immigrant",16
"imposed","imposed",16
"inappropriate","inappropriate",16
"indication","indication",16
"infused","infused",16
"initiatives","initiatives",16
"insights","insights",16
"instances","instances",16
"instructor","instructor",16
"integrated","integrated",16
"introducing","introducing",16
"invented","invented",16
"investigator","investigator",16
"ironically","ironically",16
"jenkins","jenkins",16
"journalism","journalism",16
"julian","julian",16
"jus","jus",16
"kenneth","kenneth",16
"kidney","kidney",16
"kissing","kissing",16
"knit","knit",16
"lace","lace",16
"lacked","lacked",16
"lasting","lasting",16
"lastly","lastly",16
"launching","launching",16
"lenders","lenders",16
"liability","liability",16
"librarian","librarian",16
"liner","liner",16
"lining","lining",16
"literacy","literacy",16
"locate","locate",16
"loudly","loudly",16
"ltd","ltd",16
"luncheon","luncheon",16
"magnificent","magnificent",16
"mankind","mankind",16
"margaret","margaret",16
"mash","mash",16
"mayo","mayo",16
"messed","messed",16
"minimal","minimal",16
"mins","mins",16
"mister","mister",16
"monday's","monday's",16
"monica","monica",16
"month's","month's",16
"montreal","montreal",16
"mortal","mortal",16
"mortgages","mortgages",16
"motorcycle","motorcycle",16
"mound","mound",16
"mounted","mounted",16
"muffin","muffin",16
"nationals","nationals",16
"nephew","nephew",16
"netflix","netflix",16
"nicole","nicole",16
"noah","noah",16
"notably","notably",16
"notebook","notebook",16
"nurses","nurses",16
"obesity","obesity",16
"observations","observations",16
"olivia","olivia",16
"openly","openly",16
"opposes","opposes",16
"oswego","oswego",16
"overhead","overhead",16
"oyster","oyster",16
"oysters","oysters",16
"pairing","pairing",16
"par","par",16
"paragraph","paragraph",16
"partial","partial",16
"peek","peek",16
"pencil","pencil",16
"permitted","permitted",16
"philippines","philippines",16
"photographers","photographers",16
"physics","physics",16
"pills","pills",16
"placement","placement",16
"pledged","pledged",16
"plug","plug",16
"podcast","podcast",16
"polished","polished",16
"prescription","prescription",16
"preseason","preseason",16
"pretending","pretending",16
"prisons","prisons",16
"prospective","prospective",16
"provider","provider",16
"proving","proving",16
"psalm","psalm",16
"pujols","pujols",16
"punished","punished",16
"qaeda","qaeda",16
"raining","raining",16
"randomly","randomly",16
"receivers","receivers",16
"refuses","refuses",16
"region's","region's",16
"reid","reid",16
"releasing","releasing",16
"remake","remake",16
"renovation","renovation",16
"reviewing","reviewing",16
"ribs","ribs",16
"richmond","richmond",16
"riot","riot",16
"rite","rite",16
"robertson","robertson",16
"rooted","rooted",16
"sacks","sacks",16
"salon","salon",16
"salty","salty",16
"scoop","scoop",16
"scottish","scottish",16
"scrapbook","scrapbook",16
"screwed","screwed",16
"sculpture","sculpture",16
"searched","searched",16
"semester","semester",16
"seth","seth",16
"shannon","shannon",16
"shawn","shawn",16
"shifts","shifts",16
"sinister","sinister",16
"skies","skies",16
"slower","slower",16
"smartphone","smartphone",16
"solving","solving",16
"sparked","sparked",16
"sparks","sparks",16
"spartans","spartans",16
"specialty","specialty",16
"spirituality","spirituality",16
"sri","sri",16
"stalled","stalled",16
"stamping","stamping",16
"statute","statute",16
"stems","stems",16
"steroids","steroids",16
"stitches","stitches",16
"streaming","streaming",16
"strengthen","strengthen",16
"sucker","sucker",16
"surge","surge",16
"surveillance","surveillance",16
"swedish","swedish",16
"sweetness","sweetness",16
"sword","sword",16
"syrian","syrian",16
"tablespoon","tablespoon",16
"taliban","taliban",16
"tbsp","tbsp",16
"temptation","temptation",16
"tendency","tendency",16
"terrified","terrified",16
"theaters","theaters",16
"theories","theories",16
"therapist","therapist",16
